YEAR,TEAM NO,TEAM,SEED,ROUND,O RATE,D RATE,RELATIVE RATING,OPPONENT ADJUST,PACE ADJUST,O RATE RANK,D RATE RANK,TRUE TEMPO,TRUE TEMPO RANK,INJURY RANK,HOME RANK,ROSTER RANK,KILLSHOTS PER GAME,KILL SHOTS CONCEDED PER GAME,KILLSHOTS MARGIN,TOTAL KILL SHOTS,TOTAL KILL SHOTS CONCEDED,RELATIVE RATING RANK,OPPONENT ADJUST RANK,PACE ADJUST RANK,KILLSHOTS PER GAME RANK,KILL SHOTS CONCEDED PER GAME RANK,KILLSHOTS MARGIN RANK,TOTAL KILL SHOTS RANK,TOTAL KILL SHOTS CONCEDED RANK
2019,796,Florida,10,32,6.740704707,10.1057603,16.846465,-15.94078361,-26.00003545,45,20,64.45346211,345,,324,,,,,,,28,249,266,,,,,
2019,795,Florida St.,4,16,10.08839259,12.23914967,22.32754226,64.84581012,-20.77661106,19,9,69.79177377,130,,209,,,,,,,11,8,250,,,,,
2019,794,Gardner Webb,16,64,1.013591074,-3.539155495,-2.52556442,44.49435238,20.80972349,151,248,68.64837735,207,,215,,,,,,,188,26,96,,,,,
2019,793,Georgia St.,14,64,3.234973232,2.048384581,5.283357813,34.07062505,-0.692002335,107,126,71.26223576,70,,162,,,,,,,115,49,176,,,,,
2019,792,Gonzaga,1,8,18.57480269,11.98561008,30.56041278,-50.06535095,21.07764506,1,10,71.68775623,60,,57,,,,,,,2,337,94,,,,,
2019,791,Houston,3,16,8.653288963,11.27908903,19.93237799,-39.08646026,36.71477895,28,14,67.94764142,245,,344,,,,,,,17,320,44,,,,,
2019,790,Iona,16,64,4.239727318,-3.719873237,0.519854082,-1.530366817,-48.65437973,88,253,71.65585985,61,,224,,,,,,,155,187,323,,,,,
2019,789,Iowa,10,32,11.19537589,2.282232839,13.47760873,-9.380042159,2.294522515,17,118,70.96099255,80,,151,,,,,,,44,224,160,,,,,
2019,788,Iowa St.,6,64,12.8004049,6.030514611,18.83091951,7.935308279,-44.42105082,11,55,68.86072169,188,,65,,,,,,,20,143,314,,,,,
2019,787,Kansas,4,32,8.72997544,10.68287391,19.41284935,8.468074684,38.86015967,27,16,71.0982644,77,,7,,,,,,,18,142,40,,,,,
2019,786,Kansas St.,4,64,5.747164223,14.92800314,20.67516737,48.87134156,-17.73675026,58,4,65.29171007,336,,281,,,,,,,14,18,239,,,,,
2019,785,Kentucky,2,8,13.59399045,11.55653518,25.15052563,29.80920219,-58.95304426,9,12,67.12215452,288,,168,,,,,,,6,67,335,,,,,
2019,784,Liberty,12,32,4.356631161,3.301342347,7.657973508,22.63374978,-45.15651136,86,102,63.94364784,350,,304,,,,,,,84,86,318,,,,,
2019,783,Louisville,7,64,7.390613625,10.43299873,17.82361235,-25.82784538,-1.786911585,38,18,68.84184348,191,,264,,,,,,,24,287,178,,,,,
2019,782,LSU,3,16,12.73624329,5.259485253,17.99572854,23.59030413,-20.62970535,12,67,70.74591904,90,,270,,,,,,,22,80,248,,,,,
2019,781,Marquette,5,64,8.85102614,8.102304143,16.95333028,7.265090389,-19.15552657,25,32,70.91876911,84,,120,,,,,,,27,147,243,,,,,
2019,780,Maryland,6,32,7.880268594,9.179974121,17.06024272,19.73948847,10.82040004,34,21,68.08972956,236,,187,,,,,,,26,92,134,,,,,
2019,779,Michigan,2,16,8.745256518,15.18606168,23.9313182,59.62845829,-28.76680479,26,3,66.41088832,316,,124,,,,,,,7,11,275,,,,,
2019,778,Michigan St.,2,4,15.82447994,11.40981616,27.2342961,16.85445325,-53.97184265,3,13,68.70375709,204,,38,,,,,,,5,105,331,,,,,
2019,777,Minnesota,10,32,5.247132928,7.065286254,12.31241918,15.28728866,13.55328109,68,46,69.42043894,152,,71,,,,,,,50,112,125,,,,,
2019,776,Mississippi,8,64,7.369516311,5.582128975,12.95164529,-1.022596325,-5.690439513,39,61,69.93043147,125,,164,,,,,,,45,184,196,,,,,
2019,775,Mississippi St.,5,64,11.72331861,6.534472917,18.25779152,15.36934591,-19.72893045,14,49,68.98029387,176,,55,,,,,,,21,111,245,,,,,
2019,774,Montana,15,64,4.533177227,1.184072118,5.717249345,-24.8133429,31.67672519,82,144,68.29113588,223,,246,,,,,,,109,283,54,,,,,
2019,773,Murray St.,12,32,7.292294988,4.317622093,11.60991708,9.211571363,-2.400962941,40,84,70.55113156,97,,282,,,,,,,53,135,183,,,,,
2019,772,Nevada,7,64,10.01228128,7.833974664,17.84625595,-1.675121756,24.16705371,20,37,70.56445822,95,,31,,,,,,,23,188,81,,,,,
2019,771,New Mexico St.,12,64,7.144383359,4.613891782,11.75827514,-24.79756521,41.64427483,42,78,67.32418267,280,,225,,,,,,,51,282,32,,,,,
2019,770,North Carolina,1,16,15.79527161,11.84417613,27.63944774,0.143581115,64.89945153,4,11,75.0006592,7,,338,,,,,,,4,180,10,,,,,
2019,769,North Carolina Central,16,68,-5.171492547,-3.251048074,-8.422540621,-6.955156073,24.1712977,280,239,66.68217634,309,,19,,,,,,,276,212,80,,,,,
2019,768,North Dakota St.,16,64,2.135405323,-5.035973375,-2.900568052,-4.757918965,0.957329667,129,278,66.52578845,314,,89,,,,,,,196,206,166,,,,,
2019,767,Northeastern,13,64,7.215528222,1.2851669,8.500695122,-4.389794801,15.35778419,41,142,67.18597377,283,,271,,,,,,,75,203,116,,,,,
2019,766,Northern Kentucky,14,64,4.5060111,1.390082426,5.896093525,16.79945375,-11.49786216,83,140,69.71423946,137,,193,,,,,,,106,107,218,,,,,
2019,765,Ohio St.,11,32,5.005905384,7.848039413,12.8539448,-44.18007165,58.5870929,72,35,67.40683154,275,,51,,,,,,,46,327,15,,,,,
2019,764,Oklahoma,9,32,5.159870129,9.071131005,14.23100113,-33.1676394,70.55971401,71,22,70.18410295,116,,181,,,,,,,37,310,8,,,,,
2019,763,Old Dominion,14,64,-0.861395968,8.197429166,7.336033197,46.76030069,-4.15637919,196,30,66.27750781,317,,127,,,,,,,88,20,187,,,,,
2019,762,Oregon,12,16,6.103639498,11.20624904,17.30988854,30.26339697,-62.68098536,54,15,65.64317578,331,,10,,,,,,,25,60,342,,,,,
2019,761,Prairie View A&M,16,68,-2.009400315,-2.5829635,-4.592363814,-17.3210662,-13.08206242,213,226,72.1686556,42,,147,,,,,,,222,254,222,,,,,
2019,760,Purdue,3,8,14.84840542,7.932185744,22.78059116,-26.2210461,-36.91560071,6,33,66.85808017,302,,5,,,,,,,10,290,297,,,,,
2019,759,Saint Louis,13,64,-0.497748124,8.148379979,7.650631855,72.0617894,-43.08729267,186,31,68.43196334,217,,33,,,,,,,85,4,310,,,,,
2019,758,Saint Mary's,11,64,7.966660911,5.775566029,13.74222694,-29.39912608,-25.16160967,32,56,64.76320416,344,,139,,,,,,,40,300,264,,,,,
2019,757,Seton Hall,10,64,4.72963196,7.01508945,11.74472141,31.34180703,-33.32127755,79,47,70.39935215,103,,87,,,,,,,52,54,286,,,,,
2019,756,St. John's,11,68,5.268697168,3.128405992,8.39710316,34.99873888,19.03193482,67,106,71.98880334,46,,94,,,,,,,78,46,101,,,,,
2019,755,Syracuse,8,64,5.886637673,10.52641959,16.41305727,-45.15026196,-22.67403521,57,17,67.57384758,265,,275,,,,,,,31,329,256,,,,,
2019,754,Temple,11,68,4.755706098,4.19699857,8.952704668,43.69397743,-17.62488387,78,87,70.30811005,106,,203,,,,,,,67,27,238,,,,,
2019,753,Tennessee,2,16,15.21321427,8.304373649,23.51758792,14.91004667,20.999544,5,29,68.84496876,190,,96,,,,,,,8,116,95,,,,,
2019,752,Texas Tech,3,2,8.240542594,14.58618707,22.82672966,19.7371694,-76.11353977,31,5,67.20712604,282,,52,,,,,,,9,93,347,,,,,
2019,751,UC Irvine,13,32,1.793717085,5.672499984,7.466217068,-46.84036201,-44.52563833,138,59,66.81405697,304,,315,,,,,,,87,332,315,,,,,
2019,750,UCF,9,32,3.611030458,9.001135209,12.61216567,-2.40550067,-21.98772981,99,23,67.15724871,287,,256,,,,,,,48,191,253,,,,,
2019,749,Utah St.,8,64,8.631719617,5.513356742,14.14507636,16.91602376,-14.46775197,29,63,69.21460919,164,,72,,,,,,,38,103,229,,,,,
2019,748,VCU,8,64,1.870477432,12.82899864,14.69947607,8.838590865,-40.43656442,134,7,69.72262136,136,,197,,,,,,,34,138,303,,,,,
2019,747,Vermont,13,64,3.549742712,3.979760941,7.529503653,-34.83947871,-32.95874053,102,92,66.80502578,305,,97,,,,,,,86,314,285,,,,,
2019,746,Villanova,6,32,13.71721871,7.199498331,20.91671704,17.39722186,-15.8128425,8,43,65.45358342,333,,58,,,,,,,13,101,231,,,,,
2019,745,Virginia,1,1,15.91747106,15.20479706,31.12226812,-32.8680752,-8.819691047,2,2,61.48107209,352,,307,,,,,,,1,309,210,,,,,
2019,744,Virginia Tech,4,16,12.68499297,7.645949285,20.33094225,-52.53251664,-25.0219846,13,39,65.30794606,334,,50,,,,,,,15,339,262,,,,,
2019,743,Washington,9,32,3.744413216,10.32467299,14.06908621,31.47598377,21.10163252,96,19,67.67244015,257,,200,,,,,,,39,53,92,,,,,
2019,742,Wisconsin,5,64,6.381581882,13.92373767,20.30531955,-16.69058159,-8.394554456,49,6,65.26657321,337,,221,,,,,,,16,252,208,,,,,
2019,741,Wofford,7,32,11.66236362,2.734313921,14.39667754,-25.07073702,-32.60773664,15,109,66.91269036,297,,329,,,,,,,36,285,282,,,,,
2019,740,Yale,14,64,6.690691903,1.399992549,8.090684453,-26.34511826,0.795629778,46,139,72.18983273,40,,272,,,,,,,79,291,167,,,,,
2018,739,Alabama,9,32,3.237341553,9.870953697,13.10829525,44.19376371,21.23654517,106,13,69.9683959,128,,145,,,,,,,44,28,81,,,,,
2018,738,Arizona,4,64,13.61547397,5.660146982,19.27562095,-25.67212375,-19.18710943,10,60,68.01987954,238,,259,,,,,,,17,277,260,,,,,
2018,737,Arizona St.,11,68,9.681674989,2.861720342,12.54339533,10.84454308,34.2090282,34,108,72.51498872,32,,76,,,,,,,47,129,37,,,,,
2018,736,Arkansas,7,64,10.85878208,3.798671599,14.65745368,-81.46379234,57.28019187,19,93,70.705068,88,,48,,,,,,,38,345,7,,,,,
2018,735,Auburn,4,32,10.75120734,7.499045575,18.25025292,34.16885455,-20.12854923,21,36,73.54331532,17,,128,,,,,,,21,51,264,,,,,
2018,734,Bucknell,14,64,5.490985816,3.837371041,9.328356857,-19.7464385,4.151745637,72,92,71.94653656,44,,46,,,,,,,78,250,155,,,,,
2018,733,Buffalo,13,32,7.570731111,2.112567584,9.683298694,8.071041039,3.133298143,48,126,73.24342951,21,,275,,,,,,,75,146,159,,,,,
2018,732,Butler,10,32,9.248762854,6.810492031,16.05925488,-14.3359807,16.80886596,38,44,68.98747274,192,,22,,,,,,,30,235,98,,,,,
2018,731,Cal St. Fullerton,15,64,-1.767803021,0.122404557,-1.645398464,-15.54894875,11.24646198,200,164,70.40045882,104,,176,,,,,,,180,240,126,,,,,
2018,730,Cincinnati,2,32,9.760042798,17.09039599,26.85043879,-1.713922392,-10.72024851,32,2,66.48919338,313,,183,,,,,,,4,195,219,,,,,
2018,729,Clemson,5,16,7.426931239,10.01476945,17.44170069,8.575614229,4.937044228,53,10,67.39252038,270,,52,,,,,,,23,144,152,,,,,
2018,728,College of Charleston,13,64,5.806043165,1.315543325,7.12158649,56.86141065,-46.37426941,65,139,65.80444966,328,,88,,,,,,,97,14,328,,,,,
2018,727,Creighton,8,64,9.592527801,5.649681513,15.24220931,-84.10417088,19.72108829,36,62,71.97149942,43,,2,,,,,,,35,347,83,,,,,
2018,726,Davidson,12,64,11.18495238,1.529990371,12.71494275,-25.92143183,-48.49062514,17,133,65.57361613,333,,89,,,,,,,45,278,329,,,,,
2018,725,Duke,2,8,16.35959759,12.30850309,28.66810069,-19.65791749,-52.29507865,3,3,70.86365165,83,,12,,,,,,,3,249,333,,,,,
2018,724,Florida,6,32,10.13658166,9.358559562,19.49514122,63.66222596,31.84985732,27,16,68.29751514,226,,332,,,,,,,15,8,44,,,,,
2018,723,Florida St.,9,8,9.653025821,5.061839509,14.71486533,2.505851036,34.85154105,35,69,71.89944115,46,,79,,,,,,,37,171,36,,,,,
2018,722,Georgia St.,15,64,4.043815249,3.532138701,7.57595395,45.49694063,-66.1737477,91,98,67.99457696,239,,335,,,,,,,92,26,343,,,,,
2018,721,Gonzaga,4,16,12.75551885,9.882420283,22.63793913,11.05192278,-7.430206037,12,12,70.33321863,113,,200,,,,,,,8,126,205,,,,,
2018,720,Houston,6,32,10.64695614,9.973893384,20.62084953,33.67968236,-1.796906602,23,11,69.47478707,166,,14,,,,,,,13,52,180,,,,,
2018,719,Iona,15,64,5.115076692,-1.784693809,3.330382882,4.304055443,-5.716496358,75,209,71.04506064,73,,312,,,,,,,126,162,196,,,,,
2018,718,Kansas,1,4,14.36322643,6.723969589,21.08719602,-30.75385973,10.92520649,7,45,69.75486833,151,,96,,,,,,,10,287,128,,,,,
2018,717,Kansas St.,9,8,4.551013991,7.439957942,11.99097193,-33.36252071,-6.391604892,82,37,66.76064915,309,,186,,,,,,,53,291,201,,,,,
2018,716,Kentucky,5,16,10.13094968,9.518850664,19.64980035,24.32865041,-30.31677874,28,15,70.36005524,109,,80,,,,,,,14,77,293,,,,,
2018,715,Lipscomb,15,64,-0.769816288,1.259302275,0.489485986,55.02600061,-27.46517273,179,140,75.48471894,5,,279,,,,,,,158,17,286,,,,,
2018,714,LIU Brooklyn,16,68,-1.349012458,-5.367744707,-6.716757165,29.02880665,2.93041134,189,293,72.81434808,25,,293,,,,,,,240,63,160,,,,,
2018,713,Loyola Chicago,11,4,5.56720865,6.423950643,11.99115929,27.92719445,-29.31659718,70,49,66.20090883,323,,158,,,,,,,52,68,291,,,,,
2018,712,Marshall,13,32,3.382228974,0.660619031,4.042848005,42.9864767,-26.61666024,101,151,75.19711944,6,,228,,,,,,,121,31,284,,,,,
2018,711,Miami FL,6,64,7.89746834,7.722790334,15.62025867,-15.07802439,14.1867965,45,34,68.38555485,222,,307,,,,,,,33,239,112,,,,,
2018,710,Michigan,3,2,11.12785218,11.20481534,22.33266753,41.08896283,45.13856433,18,5,65.78741274,329,,260,,,,,,,9,34,16,,,,,
2018,709,Michigan St.,3,32,14.72635324,11.42903475,26.15538799,-50.45111833,2.090527924,6,4,68.38138088,223,,38,,,,,,,5,316,165,,,,,
2018,708,Missouri,8,64,6.489344579,6.876963137,13.36630772,-45.50766881,-26.48194642,61,43,66.98538935,297,,104,,,,,,,43,307,283,,,,,
2018,707,Montana,14,64,3.964689063,4.244128304,8.208817367,10.15817386,6.211763276,93,85,69.09695571,184,,100,,,,,,,86,134,144,,,,,
2018,706,Murray St.,12,64,6.667000033,3.591935253,10.25893529,17.16412679,-58.39364964,59,96,67.99165629,240,,253,,,,,,,70,106,339,,,,,
2018,705,Nevada,7,16,11.39567834,2.582177805,13.97785615,28.7765954,-22.16418466,16,116,70.39770039,105,,311,,,,,,,41,64,274,,,,,
2018,704,New Mexico St.,12,64,2.926745675,8.562118863,11.48886454,32.07410999,-17.0602066,114,21,69.83554892,141,,241,,,,,,,56,57,251,,,,,
2018,703,North Carolina,2,32,17.07018174,8.457092236,25.52727398,14.61440447,18.37896071,2,24,71.82934068,49,,257,,,,,,,6,112,91,,,,,
2018,702,North Carolina Central,16,68,-5.459502178,-4.2664114,-9.725913577,32.01814967,-35.87913287,270,276,66.49057052,312,,15,,,,,,,280,58,306,,,,,
2018,701,North Carolina St.,9,64,9.914756304,2.669390695,12.584147,40.25947435,29.06177509,30,111,72.20511089,35,,11,,,,,,,46,36,55,,,,,
2018,700,Ohio St.,5,32,10.1640906,8.452481138,18.61657173,-20.9838672,-33.37496619,26,25,67.79377208,251,,99,,,,,,,20,251,300,,,,,
2018,699,Oklahoma,10,64,7.547101626,4.965996535,12.51309816,9.574301297,50.76238356,49,72,76.01380883,4,,9,,,,,,,48,140,10,,,,,
2018,698,Penn,16,64,-0.655568841,5.655400966,4.999832125,-39.00031788,-20.16418576,176,61,70.34155356,112,,173,,,,,,,112,301,265,,,,,
2018,697,Providence,10,64,3.472503794,7.914576376,11.38708017,63.06032017,-15.04521918,99,31,68.47445457,220,,212,,,,,,,57,10,240,,,,,
2018,696,Purdue,2,16,15.546439,8.132820702,23.6792597,-64.65567432,31.80158498,5,29,68.51445719,216,,95,,,,,,,7,334,46,,,,,
2018,695,Radford,16,64,-1.60640474,0.447755662,-1.158649079,17.62679386,-5.316578915,195,156,64.33559276,348,,273,,,,,,,177,105,191,,,,,
2018,694,Rhode Island,7,32,6.074116914,8.524567031,14.59868394,-9.336392128,-1.803549098,64,22,69.76154566,150,,258,,,,,,,39,222,181,,,,,
2018,693,San Diego St.,11,64,4.828005162,7.105506879,11.93351204,-21.67214213,24.89039519,79,40,69.83328748,142,,1,,,,,,,55,254,68,,,,,
2018,692,Seton Hall,8,32,9.873022147,6.009259119,15.88228127,5.198773382,-19.78133633,31,55,70.50751746,99,,112,,,,,,,31,157,263,,,,,
2018,691,South Dakota St.,12,64,8.425640951,0.310877907,8.736518858,-24.51402437,32.05136557,41,160,71.1354851,70,,115,,,,,,,81,267,43,,,,,
2018,690,St. Bonaventure,11,64,6.405173229,3.893565266,10.2987385,-13.13637392,-13.19736827,62,91,70.41455715,102,,208,,,,,,,69,231,230,,,,,
2018,689,Stephen F. Austin,14,64,0.754566255,6.892699535,7.64726579,25.53467497,-15.64371885,150,42,72.02647346,40,,28,,,,,,,91,74,244,,,,,
2018,688,Syracuse,11,16,1.561837216,9.662801362,11.22463858,-10.40039628,-12.5594733,135,14,64.65138257,343,,106,,,,,,,61,223,228,,,,,
2018,687,TCU,6,64,13.58791269,4.077125125,17.66503781,0.07113418,1.104090234,11,88,69.93963727,133,,124,,,,,,,22,182,172,,,,,
2018,686,Tennessee,3,32,8.098811565,11.06825216,19.16706373,-11.90358261,-31.45437717,43,6,67.54451055,265,,196,,,,,,,18,226,296,,,,,
2018,685,Texas,10,64,5.568193759,9.302305,14.87049876,4.515398758,16.76370522,69,17,66.28842328,322,,125,,,,,,,36,160,99,,,,,
2018,684,Texas A&M,7,16,6.826970356,10.52151697,17.34848733,13.18780945,39.07096724,56,7,70.40128886,103,,103,,,,,,,24,119,28,,,,,
2018,683,Texas Southern,16,64,1.454104648,-7.084467415,-5.630362768,16.70186715,-5.778854406,137,316,72.08081553,39,,119,,,,,,,233,108,197,,,,,
2018,682,Texas Tech,3,8,8.58365221,10.46014901,19.04380122,-0.152431347,12.21467598,40,8,67.26913274,279,,90,,,,,,,19,185,123,,,,,
2018,681,UCLA,11,68,10.65803052,3.770605062,14.42863558,32.55187902,-12.36547463,22,94,71.31813779,65,,216,,,,,,,40,55,226,,,,,
2018,680,UMBC,16,32,-0.952537016,-0.132892266,-1.085429282,-35.91092943,-28.46217844,184,171,69.10786479,182,,264,,,,,,,175,297,287,,,,,
2018,679,UNC Greensboro,13,64,1.718520258,8.377675997,10.09619626,69.21488111,13.16736656,133,26,66.3248106,320,,114,,,,,,,73,6,118,,,,,
2018,678,Villanova,1,1,20.46462201,8.486802173,28.95142418,11.88206326,-35.32952858,1,23,69.16908701,181,,198,,,,,,,1,123,305,,,,,
2018,677,Virginia,1,64,10.39844507,18.39794371,28.79638878,9.943960455,13.85406465,24,1,61.0685524,350,,271,,,,,,,2,136,114,,,,,
2018,676,Virginia Tech,8,64,9.941447498,5.578479879,15.51992738,-25.59197981,-10.36109392,29,63,69.93046515,134,,249,,,,,,,34,275,217,,,,,
2018,675,West Virginia,5,16,12.03770152,8.893162437,20.93086396,9.571588527,37.77284771,14,19,70.75434827,87,,20,,,,,,,11,141,30,,,,,
2018,674,Wichita St.,4,64,15.62509857,5.257364616,20.88246319,-1.070396614,5.234161213,4,68,69.95694831,131,,269,,,,,,,12,191,151,,,,,
2018,673,Wright St.,14,64,-2.794816288,6.257194679,3.46237839,0.67118789,42.06774826,224,53,69.07136951,186,,217,,,,,,,125,180,20,,,,,
2018,672,Xavier,1,32,13.94441971,5.507390208,19.45180992,-27.4325453,15.5760375,9,65,71.08291431,72,,193,,,,,,,16,281,105,,,,,
2017,671,Arizona,2,16,12.69812696,9.348436841,22.0465638,15.37214159,82.61005702,15,27,67.13234766,289,,296,,,,,,,16,124,4,,,,,
2017,670,Arkansas,8,32,10.30954606,3.120994685,13.43054074,-30.1935098,27.43097077,27,97,70.57064119,107,,60,,,,,,,47,286,77,,,,,
2017,669,Baylor,3,16,12.53543536,9.251585337,21.7870207,1.014193527,-14.43158794,16,29,65.13273004,329,,151,,,,,,,19,175,244,,,,,
2017,668,Bucknell,13,64,2.827269069,3.950278043,6.777547112,-34.06702426,24.19104464,104,87,71.07091258,80,,169,,,,,,,87,296,87,,,,,
2017,667,Butler,4,16,11.73791462,6.511741261,18.24965588,62.54983874,33.96066718,21,49,67.21050558,286,,148,,,,,,,25,14,55,,,,,
2017,666,Cincinnati,6,32,9.499796202,10.94897994,20.44877614,-41.67984247,55.57202126,33,13,65.60125873,325,,58,,,,,,,22,316,17,,,,,
2017,665,Creighton,6,64,9.219523629,7.835959791,17.05548342,-40.05677786,21.49420024,34,40,72.70143011,34,,260,,,,,,,27,310,99,,,,,
2017,664,Dayton,7,64,5.744557919,8.386820343,14.13137826,-3.595754952,-6.848749481,63,37,70.08386604,136,,117,,,,,,,39,184,207,,,,,
2017,663,Duke,2,32,17.25809357,8.256446173,25.51453974,11.28192546,13.36191134,2,38,69.48284158,180,,97,,,,,,,5,142,125,,,,,
2017,662,East Tennessee St.,13,64,1.634559736,5.493262909,7.127822644,-14.93878176,13.92748192,128,63,71.87619373,57,,209,,,,,,,83,235,122,,,,,
2017,661,Florida,4,8,9.992558204,14.10503737,24.09759557,-40.21941344,92.82157861,28,4,69.87684684,149,,224,,,,,,,11,311,3,,,,,
2017,660,Florida Gulf Coast,14,64,3.38068269,1.570695795,4.951378485,18.56262821,1.204724163,96,127,67.63329412,270,,202,,,,,,,105,116,169,,,,,
2017,659,Florida St.,3,32,11.97346288,9.954594711,21.92805759,31.38945208,-10.0758055,20,22,72.5992587,36,,1,,,,,,,17,75,222,,,,,
2017,658,Gonzaga,1,2,14.10960176,14.91480425,29.02440601,5.780531665,-45.63022718,13,2,70.93337164,85,,308,,,,,,,1,166,321,,,,,
2017,657,Iona,14,64,5.161178345,-1.694674408,3.466503937,19.36384439,-82.32872684,70,212,71.41090704,72,,315,,,,,,,118,114,347,,,,,
2017,656,Iowa St.,5,32,14.27304331,5.531258991,19.8043023,12.49221543,29.30576182,11,62,69.19303125,197,,121,,,,,,,23,137,68,,,,,
2017,655,Jacksonville St.,15,64,-1.108731444,-0.657991654,-1.766723098,-17.43303484,-56.45547672,187,187,65.52275221,328,,307,,,,,,,190,249,337,,,,,
2017,654,Kansas,1,8,14.87144316,9.471235099,24.34267826,2.855896861,-27.34006584,8,25,70.86331004,90,,168,,,,,,,9,170,281,,,,,
2017,653,Kansas St.,11,64,5.614093562,8.663770537,14.2778641,14.84001344,-61.99724678,66,34,67.2640674,284,,218,,,,,,,37,127,339,,,,,
2017,652,Kent St.,14,64,0.674687416,1.143491903,1.818179319,39.5687288,-1.320185732,154,138,69.46049935,181,,237,,,,,,,134,58,178,,,,,
2017,651,Kentucky,2,8,13.20454644,11.26204853,24.46659496,-7.607867502,-5.596185053,14,10,73.32374319,20,,54,,,,,,,8,200,198,,,,,
2017,650,Louisville,2,32,10.98285691,13.23466954,24.21752645,-48.35938954,25.01255541,26,5,69.38872368,185,,146,,,,,,,10,322,86,,,,,
2017,649,Marquette,10,64,14.49646168,1.814015821,16.3104775,-11.66397385,18.75620055,9,121,70.89008199,89,,33,,,,,,,28,213,107,,,,,
2017,648,Maryland,6,64,8.141711553,6.023672372,14.16538392,38.90898825,-9.935502041,38,53,68.70882614,221,,343,,,,,,,38,59,221,,,,,
2017,647,Miami FL,8,64,6.178097756,10.12061662,16.29871438,-33.44200532,-6.019832689,59,21,64.98586612,331,,230,,,,,,,30,294,202,,,,,
2017,646,Michigan,7,16,17.19684627,5.970581707,23.16742798,36.81613681,-3.019588806,3,55,63.84790476,345,,69,,,,,,,13,63,183,,,,,
2017,645,Michigan St.,9,32,6.933167363,8.505219579,15.43838694,-15.018808,-11.47675947,52,36,68.35201177,240,,41,,,,,,,31,236,227,,,,,
2017,644,Middle Tennessee,12,32,6.690155327,7.243378201,13.93353353,42.1134859,21.59984544,55,44,65.81302864,322,,302,,,,,,,42,53,98,,,,,
2017,643,Minnesota,5,64,4.583540828,10.13333614,14.71687697,50.05392772,-0.643885736,78,20,70.85503703,92,,161,,,,,,,34,40,175,,,,,
2017,642,Mount St. Mary's,16,64,-4.653855463,0.944399111,-3.709456352,-3.764729929,-12.10163694,257,144,68.37919303,239,,305,,,,,,,211,186,230,,,,,
2017,641,Nevada,12,64,8.059899975,3.974073258,12.03397323,-20.59077354,13.80025415,40,86,70.91876204,87,,245,,,,,,,57,259,123,,,,,
2017,640,New Mexico St.,14,64,5.39862305,1.327649764,6.726272814,2.609671349,-4.975005837,68,132,68.95803555,208,,76,,,,,,,89,173,195,,,,,
2017,639,New Orleans,16,68,-4.447913026,0.941022478,-3.506890549,-65.78078121,-49.44675288,253,145,67.91426413,260,,152,,,,,,,207,337,328,,,,,
2017,638,North Carolina,1,1,17.61326445,10.52748302,28.14074747,-12.29815456,12.52303881,1,16,72.37902504,41,,4,,,,,,,3,216,129,,,,,
2017,637,North Carolina Central,16,68,-0.698824609,3.355485926,2.656661316,51.85878523,-48.56528583,181,95,68.32395401,241,,171,,,,,,,125,37,326,,,,,
2017,636,North Dakota,15,64,-0.828740812,2.081616797,1.252875984,35.75182761,11.07020523,183,116,72.25368489,49,,130,,,,,,,144,64,134,,,,,
2017,635,Northern Kentucky,15,64,2.707958053,-2.380755869,0.327202184,1.340374375,-0.254282725,106,227,68.2962202,242,,176,,,,,,,156,174,174,,,,,
2017,634,Northwestern,8,32,6.901062385,7.15082721,14.05188959,11.61371625,21.94199835,54,45,66.7687973,300,,204,,,,,,,40,140,96,,,,,
2017,633,Notre Dame,5,32,14.14614599,5.387795142,19.53394113,-22.1634202,9.330339431,12,66,67.8939915,262,,143,,,,,,,24,264,141,,,,,
2017,632,Oklahoma St.,10,64,17.06961295,0.440425158,17.51003811,7.405974253,-55.20619284,4,156,72.12249573,51,,299,,,,,,,26,158,336,,,,,
2017,631,Oregon,3,4,14.36943706,10.51580076,24.88523782,-4.561500815,39.22192588,10,17,68.24607786,245,,24,,,,,,,6,192,41,,,,,
2017,630,Princeton,12,64,6.636861478,5.991330201,12.62819168,-31.55846778,-79.11050687,58,54,64.70606883,338,,181,,,,,,,51,291,345,,,,,
2017,629,Providence,11,68,3.403726356,8.922954181,12.32668054,43.74291182,-14.82059043,95,32,67.86145567,264,,135,,,,,,,55,50,246,,,,,
2017,628,Purdue,4,16,12.45067264,11.48951031,23.94018295,-11.20956919,22.04939645,18,9,70.17631362,122,,31,,,,,,,12,209,94,,,,,
2017,627,Rhode Island,11,32,5.653020529,9.479295445,15.13231597,12.19441041,-30.27319173,65,24,67.84720245,266,,311,,,,,,,32,139,288,,,,,
2017,626,Saint Mary's,7,32,12.47805139,8.868287554,21.34633895,-58.08894241,-23.28536697,17,33,62.12187803,349,,291,,,,,,,20,331,272,,,,,
2017,625,Seton Hall,9,64,5.413620774,7.260178985,12.67379976,18.1756516,19.54366609,67,43,68.50472591,232,,132,,,,,,,50,117,105,,,,,
2017,624,SMU,6,64,16.60457093,9.424429555,26.02900048,54.83520513,-9.589256817,6,26,64.74001223,336,,51,,,,,,,4,27,219,,,,,
2017,623,South Carolina,7,4,1.186820215,12.62952004,13.81634026,-16.41490022,47.04196547,140,6,69.64838982,165,,63,,,,,,,43,243,27,,,,,
